tx	gene_id	SRX17661462	SRX17661463	SRX17661464	SRX17661465	SRX17661466	SRX17661467	SRX17661468	SRX17661469	SRX17661470	SRX17661471	SRX17661472	SRX17661473	SRX17661474	SRX17661475	SRX17661476	SRX17661477	SRX17661478	SRX17661479	SRX17661480	SRX17661481	SRX17661482	SRX17661483	SRX17661484	SRX17661485	SRX17661486	SRX17661487	SRX17661488	SRX17661489	SRX17661490	SRX17661491	SRX17661492	SRX17661493	SRX17661494	SRX17661495	SRX17661496	SRX17661497	SRX17661498	SRX17661499	SRX17661500	SRX17661501	SRX17661502	SRX17661503	SRX17661504	SRX17661505	SRX17661506	SRX17661507	SRX17661508	SRX17661509	SRX3196051	SRX3196052
g9134.t1	g9134	0.135687	0	0	0.314275	0	0.409821	0.702342	0.05631	0.519803	8.733188	13.13075	9.264687	22.834676	29.845731	21.982631	25.347911	36.956897	11.519176	17.866283	8.986812	17.592054	25.36429	19.057931	4.45024	8.824807	0.059046	0	0.493731	0.594696	0.138842	1.813156	7.848494	0.493476	8.272635	11.270765	3.14728	9.738992	92.682097	15.009279	12.564531	32.109982	30.901473	20.623834	16.391803	2.909691	7.488078	3.389257	8.776949	7.888613	4.154427
g9135.t1	g9135	0	0.061513	0	0.205811	0	0	0	0.110672	0.12766	0.117508	0	0	0.323646	4.614585	1.926005	3.49059	1.689017	2.828035	3.591077	6.453549	3.241623	6.944566	6.51735	7.679739	8.07233	0	0.055846	0	0.194721	0.068227	0	0	0	5.871009	6.328036	7.728284	9.284977	0	4.280711	2.38892	4.332492	6.747415	4.170994	3.64722	4.192487	4.458247	1.997885	4.31189	0	0
g9136.t1	g9136	4.707966	2.376666	2.111061	5.679441	4.146348	7.779195	10.85398	8.798191	19.042086	62.299681	69.912606	55.65952	18.09938	50.406502	40.943846	42.719251	59.30551	38.63316	25.578194	48.388689	53.173904	60.28299	38.109027	30.948556	35.664586	15.781226	22.753537	27.657985	9.721778	16.372673	44.562022	55.548606	65.574369	9.71589	38.591698	39.241549	37.455166	77.301733	30.846489	31.050964	54.606177	45.898416	41.467041	40.053323	26.228534	25.007012	8.906173	18.287671	20.138361	11.592479
g9137.t1	g9137	88.079956	84.791625	97.231004	83.596718	83.839548	97.810782	82.246855	79.178473	71.756039	69.605037	67.062782	73.834273	74.813006	34.489435	34.2439	34.844089	26.570614	53.333267	56.892796	48.478853	58.498353	47.332254	25.633612	33.068379	44.589956	88.150538	74.192584	79.985214	15.995748	72.438136	72.662293	65.523385	82.426511	18.707367	48.933362	43.888101	47.05793	25.639897	73.883545	67.037501	36.551486	24.132589	32.128537	35.104069	63.251244	63.473019	82.193475	55.226912	92.39418	65.817599
g9138.t1	g9138	337.336306	371.965413	225.455401	277.875162	401.315787	291.046637	290.225584	380.324643	273.350901	245.061008	257.898657	254.737193	253.634025	339.988997	204.124413	208.270127	223.80647	190.380789	160.701399	358.368207	528.422013	188.491387	141.953217	200.782321	307.605434	292.858839	347.49234	367.006181	536.507049	395.420266	294.435355	263.996431	291.9473	723.435998	161.042356	276.978843	194.453902	219.302126	141.462709	153.290811	182.457539	117.749222	171.157759	111.694404	242.651143	182.959659	133.884634	158.737189	0	38.015274
g9139.t1	g9139	119.191373	24.986997	197.561121	114.908708	35.961643	157.932628	109.118524	28.150253	105.22705	79.874598	78.108902	76.471473	85.646194	31.405639	36.189944	39.357076	38.327424	57.833994	70.477156	36.762611	53.671911	68.421317	31.969068	42.570139	42.666643	118.389503	27.391192	122.716314	32.239261	28.137194	105.413103	77.700018	90.105493	19.515943	41.379654	34.021127	26.491294	14.520776	62.770019	63.318437	35.871012	28.90592	35.338698	36.435039	45.961103	51.841829	71.469251	57.478872	33.710154	18.919845
g914.t1	g914	90.06673	32.154045	72.51379	75.605164	29.679559	56.739937	72.467198	36.666441	52.77925	31.246102	25.397689	28.991686	44.723369	12.564322	11.480007	12.037975	24.38528	22.838783	28.048476	18.273867	30.679944	18.526233	15.720842	31.664335	20.971147	74.491781	19.251668	62.333554	11.926499	36.261963	36.115974	32.898482	30.644522	19.451144	27.563797	20.152826	24.422386	17.301775	14.08471	11.819012	7.563917	9.05973	11.872509	18.193493	51.110829	48.157509	49.798071	32.692716	0	42.538062
g9140.t1	g9140	275.291348	124.049211	172.672236	218.424769	150.858426	118.461099	224.617392	99.482728	99.897478	100.816123	98.528993	120.552989	98.63286	70.653799	186.153903	142.256433	166.016665	84.557549	169.706676	71.947459	91.558651	272.867742	142.342516	108.855078	88.082056	158.412317	71.401383	103.668651	99.001273	85.016696	90.244641	112.393118	108.448309	171.40498	113.719265	122.144785	68.363403	76.10202	99.634261	102.671016	121.518499	130.467379	138.134291	128.281956	185.734057	227.391562	165.024526	121.64244	0	35.403819
g9141.t1	g9141	9.396255	5.698879	10.703376	12.145421	11.809468	11.687759	14.790914	16.794558	22.413371	35.905782	41.260948	37.724386	30.938545	42.149262	49.727921	56.581563	54.691122	21.792864	25.533956	36.995106	26.515677	52.601084	27.883335	23.570961	14.031108	18.7926	17.890582	18.970381	11.982947	19.476439	42.278727	36.608527	47.089812	6.553275	25.092028	26.242391	20.465443	51.685059	22.339682	24.047025	51.909772	26.909452	33.120946	35.265543	17.8963	16.95044	12.466902	19.264714	0	7.545823
g9142.t1	g9142	66.212102	63.832777	24.343497	55.277486	48.259302	38.622904	54.878299	59.324513	50.87579	137.965985	159.137611	146.670644	83.548986	54.197053	126.941818	364.084914	360.913309	219.694438	191.034637	55.923718	35.899654	330.297913	235.026611	36.11543	52.497103	69.188774	108.732234	67.420165	29.992747	77.978334	111.662609	120.635311	147.41979	9.686716	175.48712	64.323106	66.76438	289.013883	129.342622	146.46869	232.587824	290.892009	239.883367	218.850663	79.831706	106.031334	88.147658	117.678072	61.457139	58.511924
g9143.t1	g9143	0.131287	0	0	0	0.122533	0.793605	0.079973	0	0	0	0.92287	0.098562	0.318915	0.349692	0.308798	0.278852	1.664197	0	0.524217	2.677537	4.259203	7.370399	0	0.620724	0.294554	0	0.165082	0	1.054954	0.268942	0.438835	0.318659	0.477807	6.229967	0.311738	0	0.554303	0	0	0	0.133382	0	0.07337	0	0	0.219595	0	0	0	0
g9144.t1	g9144	0	0	0	0.07691	0	0	0	0	0	0.088003	0.430192	0	0	0	0.26939	0.420142	1.25227	0	0	4.42223	6.381627	6.031691	0	0.70634	0	0	0	0	0	0.301864	1.321871	0.080564	0	12.705815	0	0	0	0	0	0	0.605071	0	0.055662	0	0	0	0	0	0	0
g9145.t1	g9145	89.635255	83.579637	150.191477	101.131035	89.552323	158.46841	77.925027	92.753618	123.681807	70.475445	65.955843	73.761038	81.438556	32.021035	41.114058	29.745574	34.894016	44.361371	48.644945	50.734035	67.95154	50.801069	41.1743	34.495107	46.026986	95.086249	76.89822	126.657461	25.513478	80.801499	109.321508	70.541859	99.466449	12.566854	49.99944	36.067858	59.46238	32.016954	66.336534	68.764289	27.916197	39.055457	38.900286	41.355669	104.400662	47.697245	58.375979	60.682766	18.08459	24.984584
g9146.t1	g9146	0.384501	0.5348	0.951064	0.567037	0.932435	2.864303	0.415949	1.225379	1.307291	1.663541	1.532648	1.843021	14.758934	42.291736	13.434578	18.844382	28.684703	10.81534	8.567972	105.706734	57.292696	16.929114	14.358157	12.897245	19.339534	0.686953	2.604114	1.913494	0.536337	1.56662	3.517048	1.528064	0	16.776303	14.236887	19.647558	14.389327	9.430548	14.986755	10.347261	39.704599	16.367512	23.834151	28.611077	6.307928	12.116768	5.776735	11.913613	0	0
g9147.t1	g9147	3.823552	1.060926	5.453845	6.060979	2.087186	8.041869	9.089979	4.270818	17.889014	47.098088	62.378407	49.861223	12.244023	14.480592	36.446704	31.157129	20.69287	6.076863	9.77964	23.066753	10.795463	47.410065	16.498905	16.416017	6.236776	26.843656	11.507337	28.598889	4.586964	9.235263	70.724483	50.322145	78.351854	8.199038	10.908215	15.165101	12.744796	20.319034	13.364656	7.216941	22.833447	21.867554	19.977427	24.012069	9.156764	8.890423	3.321545	8.041387	0	1.201902
g9148.t1	g9148	112.491461	171.220087	192.376485	108.110111	160.645186	192.737944	98.458852	143.672797	117.488112	81.311888	73.646818	79.301059	106.996096	29.461358	113.830108	44.568669	71.275715	54.978546	68.239325	61.572495	74.349351	74.987594	85.245643	43.877952	65.721156	105.030962	134.536618	136.54814	20.794106	153.818772	131.350642	83.340988	122.886359	17.833838	65.503596	44.941314	49.32523	71.667192	94.255563	89.205392	70.3944	91.913114	69.913711	90.4983	80.275859	80.892456	105.51925	93.604995	51.524297	57.836086
g9149.t1	g9149	290.587712	243.901862	331.738421	279.420602	286.469701	356.498304	275.601904	229.446558	219.552486	208.956313	192.031298	188.859636	188.015951	170.250032	331.064178	107.957396	77.430737	124.312648	143.885775	249.86771	367.997603	169.51519	189.810794	276.196056	357.862653	295.604345	192.089446	284.204245	105.320782	234.175206	258.764462	212.48321	238.147739	475.916331	171.351044	255.32098	169.124484	65.231956	159.263482	178.502317	157.956116	214.687874	156.712409	198.676619	171.869633	239.21312	190.310231	184.716278	59.523173	185.025696
g915.t1	g915	141.590865	146.112981	250.428536	138.703417	155.928929	285.510644	111.825867	146.640726	169.256047	113.151489	105.363548	113.617492	95.009481	19.217934	31.185619	35.329523	48.926054	57.410053	54.426073	33.172024	49.286136	54.035266	46.673584	31.675016	55.376463	102.670548	116.511028	171.210656	36.218915	113.087078	149.40875	108.335514	148.356501	11.941938	60.842342	35.945197	49.774594	71.172955	74.139014	81.356347	30.940151	42.278892	43.897999	47.268626	84.032511	53.385644	88.674748	75.145152	42.179454	53.902156
g9150.t1	g9150	10.946061	12.574613	24.123869	28.099598	25.050202	36.716514	26.290852	39.436791	36.79692	23.718825	15.935188	24.305596	15.882447	12.821678	8.294422	13.788975	14.690898	14.41816	10.904385	8.813505	8.328601	22.843384	10.683405	7.716454	7.014702	22.287517	25.577055	45.039993	4.345816	35.241735	32.334694	24.334518	17.887704	14.576699	7.597301	10.562595	8.986497	6.105372	4.594089	7.282214	13.307479	11.585179	10.302128	14.978901	5.722289	6.46025	2.969686	5.996929	0	7.179925
g9151.t1	g9151	0.306619	0.10452	0	0.177249	0.212374	0	0.347871	0	0	0.40601	0.12384	0	0.548959	1.462052	0.622515	2.734739	1.437733	503.917659	718.487248	10.373925	23.764882	18.909162	0	2.034639	84.872268	0.494942	0.189802	0	0.839269	0	0	0.185643	0	24.55258	19.972164	5.790258	46.113603	0	906.411555	1003.889988	34.343197	0.410487	62.213331	75.695483	3.59609	1169.703651	1203.941001	1323.670606	7280.839909	7366.8574
g9152.t1	g9152	1.28892	1.135467	0	1.250524	1.520254	0.35292	1.274329	1.370727	0.834669	0.279577	0.250418	0.782123	1.467908	0.49385	0.34723	0.453539	1.108721	1.366965	0.408141	5.333871	6.653117	7.514395	0.355976	1.383334	0.391111	1.370652	1.005944	0.63473	0.126554	1.05979	0.194743	0.730674	0	9.724756	1.105823	0.668143	0.121838	0	0.413224	0.34567	0.176802	0.210819	0.436018	0.400575	0	0.096849	0.07253	0.313972	0	0
g9153.t1	g9153	0	0.363326	3.379997	0.338008	1.515182	0	0.513273	0	0	0	0	0	0.633797	0	0	0	0	2.441876	3.120551	6.406	0	6.036969	0	0.254515	1.867651	0	0	0	0	0.776608	0	0	0	5.375209	0	3.380639	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g9154.t1	g9154	0	0	2.036654	0	0	0	0	0	0	0	0	0	0	7.70559	0.339171	1.335546	2.971534	0	0	20.074262	7.435431	6.048628	0.95889	1.298538	1.069192	0	0.195065	0	0	0	0	0	0	7.097223	0	0	1.038716	0	0	0	0.488125	0.849686	1.36642	0	0	0.81055	0	0.849251	0	0
g9155.t1	g9155	0.516073	0.296221	0	0.738868	0.682952	0.276997	0.528465	1.066901	0.594221	1.765479	1.47981	1.145281	4.085103	20.809188	1.251047	13.60731	17.994489	0.962001	4.75836	8.603968	9.681829	15.981799	14.729092	5.979003	16.817391	0.916262	0.614668	0.332804	0.732047	0.847108	0.305989	0.626874	0	5.281604	11.949887	11.430669	16.149765	4.102273	10.744124	8.173107	15.123709	10.598013	8.098534	9.839844	0.913796	7.935325	5.36493	8.389522	0	0
g9156.t1	g9156	5.719085	4.651093	8.366637	6.427512	11.103556	4.250304	5.404049	13.203032	5.999114	5.364722	1.667669	3.177613	2.840081	0.883347	1.694293	1.498733	0	0.638897	0.116905	0.596356	5.673378	0.620799	1.436378	0.140532	0.529395	3.176765	8.151511	6.86937	1.391381	13.469426	6.286032	2.500315	0	2.779008	0.558799	0	1.005964	0	0.846635	0	0.240315	0	0.797403	0.532759	0	0.396685	0	0.423058	0	0
g9157.t1	g9157	0.241255	0	0.805256	0.209378	0.167979	0	0	0	0	0.159627	1.464579	0.270002	0.871357	2.114983	3.111809	1.782683	1.138933	0.964581	0.08959	3.384286	1.452789	5.496203	0.366207	0.64101	0.404106	0.704949	0.150493	0	0	0.091652	0	0.58492	0	2.738166	0	0	1.145903	0	0	0	0.3664	0.97525	0.202051	0.408916	0	0.603968	0	0.323399	0	0
g9158.t1	g9158	0	0	0	0	0	0	0	0	0.835124	2.89309	7.178724	5.02955	39.110132	39.760756	49.378064	21.208858	47.411527	27.59121	18.737847	28.940187	6.358517	32.924359	40.125273	12.607658	16.836031	1.459301	0.082403	0.718714	2.611334	0	0.658503	3.21043	0.715459	13.325633	29.491945	9.615504	18.875214	46.356664	21.921978	23.100184	48.024526	45.944329	28.890725	22.825399	2.547089	17.23112	3.210037	20.201332	0	6.210957
g9159.t1	g9159	0.620528	0.239802	0.469159	0.958716	1.210199	3.139488	2.366926	3.540175	4.582277	12.851562	13.492912	13.063599	6.396151	8.883356	17.448578	17.192458	17.767131	5.742675	2.437105	8.160026	8.436012	17.119687	8.667064	6.849323	5.350594	4.110876	9.840118	9.059669	13.677528	9.379997	12.836438	12.820467	24.196997	11.091579	6.652142	2.796628	4.366579	18.605031	3.69537	6.494345	14.106852	11.639754	10.148738	9.724668	1.036947	6.408424	2.460467	2.424958	0	4.077466
g916.t1	g916	13.602596	18.996307	26.320931	29.201996	32.790106	37.655851	21.644864	46.369291	45.555641	60.536374	68.592709	66.070936	22.33732	26.922992	6.138657	16.374395	17.850148	53.635625	57.57885	42.556557	36.977734	25.971985	21.754476	10.58423	25.335843	22.934894	53.915323	91.739751	4.967687	44.251066	106.264465	60.091355	124.665677	19.647093	25.188921	12.414342	39.326282	40.555294	17.2309	19.535133	2.369805	26.96559	2.954967	10.004963	21.220901	10.109604	8.716364	15.284355	5.6062	7.330269
g9160.t1	g9160	0	0	0	0	0	0	0	0	0	0	0	0	0.181464	1.449546	6.633125	7.816073	4.277002	1.221145	1.120265	4.115024	5.438875	18.456585	22.932477	43.90535	8.618006	0	0	0	0	0	0	0	0	10.652168	13.380875	17.661042	8.180436	0	4.051548	3.394466	25.307663	19.944814	4.387307	5.106638	1.296494	7.973152	0.847908	6.888733	0	2.417642
g9161.t1	g9161	0	0	0	0.433617	0.08692	0	0.341132	0.231121	0.107444	0	0.202177	0.232827	0.450679	2.58764	5.057424	9.223592	9.427496	0.999597	0.74147	3.879388	3.005123	37.804921	16.673245	55.53429	8.783191	0	0.233541	0	0	0.094781	0	0.529953	0.675908	12.275362	20.333886	31.185851	9.493624	0	3.335958	1.676345	25.41167	16.482212	4.550533	7.190374	5.341337	7.8162	1.16534	3.346621	0	5.817651
g9162.t1	g9162	0	0	0	0	0	0	0	0	0	0	0	0	0.151794	0.201177	0.255639	0.93209	1.190828	0	0.280962	2.963836	6.07266	4.243838	1.148793	14.647852	2.536108	0	0	0	0	0	0	0	0.682987	6.679043	5.360508	4.032144	1.199516	0	0	0	1.533282	1.019738	0.158603	0.427368	0.539837	0.631991	0	0	0	0
g9163.t1	g9163	0	0	0	0.070274	0	0	0	0	0	0	0.393238	0.045305	1.461993	19.552549	19.23194	17.30656	11.466203	19.427731	3.878252	2.209937	14.624777	51.958248	23.595795	181.850735	25.225135	0	0.075753	0	0	0.092262	0	0	0	105.97515	51.176797	99.769052	53.076503	0	1.297707	3.260384	47.404379	33.382569	2.034449	0	43.897684	10.033927	0.453412	5.535034	0	0
g9164.t1	g9164	0	0	0	0	0	0	0	0	0.043874	0	0	0.454768	7.86841	19.737697	17.819496	11.582426	7.188666	18.481088	8.585697	9.221267	21.936814	4.502181	5.08794	0.949498	4.601509	0	0	0	0	0	0	0.278464	0	5.754511	2.698941	0.890809	4.368657	0	1.634647	5.478254	8.121702	5.746813	3.912385	3.089612	2.942255	3.063667	0.570122	1.225999	0	0
g9165.t1	g9165	0	0.018309	0.360279	0.015109	0	0.11982	0.011976	0	0.232956	0.17203	0.402966	0.227515	4.953643	2.175428	0.091299	7.078536	5.268218	0.205266	0.772109	4.028941	5.813723	9.243016	33.741131	0.508923	7.338597	0	0	0.860995	0.171385	0	0	0.079196	0.14433	13.172751	11.160953	0.376796	0.659897	5.31514	4.199721	4.449221	6.512066	28.975457	23.000357	26.310308	0.224723	4.528002	0	3.692629	0	0.743138
g9166.t1	g9166	0.090031	0	0	0.52008	0	0	0.244482	0	0.205775	0	0.435627	0.199309	0	0.285543	1.558082	0.188022	1.679324	0	0.263668	3.361318	4.259606	4.888436	0	0.079589	0	0.115729	0	0	0	0	0	0	0	6.715656	0	0	0	0	0	0	0	0.479582	0.150543	0.600291	0.766094	0	0	0	0	0
g9167.t1	g9167	3.047878	4.791105	0	0.167199	1.769801	6.282561	2.338659	1.71322	1.482657	1.155925	2.092265	1.46952	1.337679	0.683851	0.448351	1.486015	2.647505	132.1167	154.363062	14.335038	9.97064	11.376929	0	1.278149	42.759165	3.112982	2.088469	4.620961	0	2.297037	0	0.699725	0	7.737473	5.989678	0	2.756057	0	30.684854	34.771614	3.032836	0.756771	2.661242	4.69518	9.781642	178.922257	10.622684	111.097306	61.23607	52.875049
g9168.t1	g9168	0	0.180518	0	0.313802	0	0	0	0.322917	0.077345	2.167866	1.091528	1.679192	1.890705	3.426505	2.23896	1.677901	0	1.113831	0	37.539125	9.401076	2.04511	0.803421	2.999361	0	0.689103	0.327858	1.44839	0	0.196985	0	0.16418	7.116602	1.987525	0.939187	0.793207	1.723473	0	1.44068	4.836146	0	2.849079	1.589273	3.540155	0	1.34953	0	0	0	0
g9169.t1	g9169	132.703482	189.133206	230.514588	143.16643	167.729131	272.402386	116.310859	192.338488	171.726937	95.5083	75.676021	99.568155	105.444707	26.093581	45.566786	20.205202	32.33058	53.24616	64.03736	40.659289	47.395	32.966818	43.75191	24.183222	58.241214	105.101464	150.026979	182.672487	28.200284	168.198505	138.29991	90.572297	116.566353	13.2208	43.034732	27.009847	42.383984	60.777406	77.130783	74.107819	28.099345	42.040426	38.203033	41.958155	103.594122	53.549704	75.71413	61.62258	69.299723	71.805253
g917.t1	g917	127.0893	127.037776	212.715547	113.366501	137.090471	202.423637	114.898648	101.982588	123.468151	135.863097	135.234427	135.218441	93.8666	21.250015	21.891086	27.612385	35.305266	48.239249	54.236309	29.336321	25.465927	49.95861	40.150515	31.446026	53.224705	120.92336	96.661156	163.345921	29.155165	104.863945	195.768638	130.87734	190.727754	8.470176	41.047811	24.062457	25.369206	75.22343	73.998916	79.8941	39.35733	36.424572	36.689915	45.589481	55.197971	65.054433	97.321637	69.089328	25.059315	30.292889
g9170.t1	g9170	0.085602	0	1.736648	0.148722	0.119879	0.776528	0.352042	0.480222	0.590461	2.660201	1.805424	1.928649	0.416096	1.231435	2.243092	3.45578	1.628305	1.021183	1.923545	2.292543	7.294221	6.526604	2.877803	1.062471	2.593463	0.615163	1.130714	2.337765	1.407016	0.658013	1.717427	2.077877	0.93506	6.749102	1.524978	1.488921	0.813197	0	4.583204	2.685497	4.436291	3.020036	3.04991	2.344661	0	1.288802	0.320919	2.309143	0	0
g9171.t1	g9171	0.778561	0.290328	0	0.40928	0.196462	0	0.257268	0.521448	0.040541	0.187399	0.11443	0.157808	0.338963	0.11261	0.07176	0.446559	0	284.458742	291.426444	8.113288	11.857607	8.62766	0	0.81438	45.393616	0.274755	0.35147	0	0	0.106816	0	0.08574	0	15.274438	15.981744	0.411106	3.137427	0	7.552265	5.061227	0.429039	0	1.777212	1.908121	0	52.114424	5.007949	29.493017	0	0
g9172.t1	g9172	0.470394	0.20592	0	0	0.211613	0	1.40033	1.655574	3.998793	11.034292	5.26625	7.791478	3.591658	10.32048	12.297544	19.826889	17.082305	9.025461	0.889045	8.831091	3.566581	7.549195	6.429466	4.965878	10.234206	3.350112	5.423091	3.317337	0	4.926744	6.026928	6.420249	4.872149	15.873985	7.520209	1.827197	2.977267	5.054332	9.9311	9.728076	7.472049	10.581874	7.835982	7.0576	0	4.650757	4.00584	3.253275	0	0
g9173.t1	g9173	214.168701	371.456746	311.604878	183.511629	310.447198	229.335689	188.725616	256.755118	202.628046	147.151353	141.937996	154.575545	194.794907	51.006715	74.9348	193.353222	186.965295	97.063665	121.822718	54.87443	84.810606	156.541244	151.566285	77.269045	127.359501	202.580824	227.659334	149.045404	84.784498	250.973585	171.007077	141.614273	147.585403	30.428441	116.287439	91.26831	72.379589	99.697771	143.060106	145.988212	127.916118	153.172105	141.753252	138.231302	115.076608	144.958903	141.97108	146.248328	160.600262	136.53888
g9174.t1	g9174	5.375719	14.032032	12.928551	5.319933	16.031145	14.538476	7.955136	16.196458	12.734249	13.715564	19.700671	18.091238	20.381366	38.683929	31.676967	42.046523	73.246431	50.305091	40.79933	19.403099	24.893003	42.460514	41.613842	32.40083	65.012085	9.993878	25.72214	14.061713	22.130991	21.490832	27.059528	19.465648	25.203462	41.727875	44.883213	25.196719	40.195853	38.875476	52.563282	60.823962	53.264383	40.42273	37.146742	38.544539	76.12357	37.918633	48.791142	45.769317	11.692052	36.344334
g9175.t1	g9175	24.609578	25.660866	61.446901	23.798381	33.80517	78.184597	22.683927	32.038302	32.515721	28.03045	31.520443	27.624188	31.82906	12.114627	13.088681	20.445867	18.421993	19.81039	28.577877	25.094188	35.099623	23.99745	14.325441	22.34692	15.843622	27.597148	32.923247	48.736934	33.586046	38.342268	33.237756	26.412858	39.577288	49.956868	20.756419	25.746533	24.933164	32.613477	19.229293	30.761603	13.394513	10.95873	13.517187	17.03139	30.757348	14.33346	19.498738	12.222241	15.281533	7.917018
g9176.t1	g9176	0.811766	0.391538	1.703751	0.868428	1.711621	1.708613	1.601654	1.645144	1.347962	2.228504	2.384135	2.77893	7.40636	26.798526	15.380181	18.453961	24.468023	30.67951	20.837179	43.936479	33.684472	16.552799	13.4183	4.2655	10.543998	1.146868	1.619273	2.053178	0	1.983317	1.887588	2.161604	3.772452	15.810159	12.50984	4.160128	17.005128	16.870833	9.374814	10.086172	13.166388	21.451562	10.424042	7.747689	9.799456	9.258877	3.638587	5.581398	5.316561	6.426911
g9177.t1	g9177	0	0.15277	0	0	0.156071	0	0	0	0.129915	0.151192	0	0.083399	0	0.540179	0	0	0	0	1.155332	12.615867	18.61289	5.217716	0	2.113507	0	0	0	0	0	0	0	0	0	17.379241	0	0.66387	0	0	0	0	0	0	0	0	0	0	0	0	0	0
g9178.t1	g9178	0	0	0	0	0	0	0	0	0	0	0	0	1.730716	0	0	1.610309	0	0	0	1.094801	17.117566	5.438361	0	0	0	0	0	0	0	0	0	0	0	23.93368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
