Orthogroup	caenorhabditis_elegans.PRJNA13758	nxOscDolc1.1	nxOscOnir1.2	nxOscSper1.1	nxOscSpeu1.1	nxOscTipu1.1	Total
OG0009448	1	0	2	1	0	1	5
OG0009449	1	0	1	1	1	1	5
OG0009450	5	0	0	0	0	0	5
OG0009451	1	0	1	1	1	1	5
OG0009452	1	0	1	1	1	1	5
OG0009453	1	1	0	1	1	1	5
OG0009454	1	0	1	2	0	1	5
OG0009455	1	1	1	1	1	0	5
OG0009456	1	0	1	1	1	1	5
OG0009457	5	0	0	0	0	0	5
OG0009458	1	0	1	1	1	1	5
OG0009459	5	0	0	0	0	0	5
OG0009460	1	0	1	1	1	1	5
OG0009461	1	1	1	1	0	1	5
OG0009462	1	1	1	1	1	0	5
OG0009463	1	1	1	0	1	1	5
OG0009464	1	0	1	1	1	1	5
OG0009465	1	1	0	1	1	1	5
OG0009466	1	0	1	1	1	1	5
OG0009467	1	1	1	0	1	1	5
OG0009468	1	1	0	1	1	1	5
OG0009469	1	1	0	1	1	1	5
OG0009470	2	0	1	0	0	2	5
OG0009471	5	0	0	0	0	0	5
OG0009472	1	0	1	1	1	1	5
OG0009473	1	1	1	1	0	1	5
OG0009474	1	1	1	0	1	1	5
OG0009475	1	1	0	1	1	1	5
OG0009476	2	0	1	1	0	1	5
OG0009477	1	1	1	0	1	1	5
OG0009478	1	1	1	1	0	1	5
OG0009479	1	2	1	1	0	0	5
OG0009480	1	1	0	1	1	1	5
OG0009481	5	0	0	0	0	0	5
OG0009482	1	1	1	1	1	0	5
OG0009483	1	1	0	1	1	1	5
OG0009484	1	1	1	1	0	1	5
OG0009485	1	1	1	0	1	1	5
OG0009486	1	1	1	0	1	1	5
OG0009487	1	0	1	1	1	1	5
OG0009488	1	1	1	1	0	1	5
OG0009489	1	1	0	1	1	1	5
OG0009490	1	1	1	0	1	1	5
OG0009491	1	1	1	1	1	0	5
OG0009492	1	1	1	1	1	0	5
OG0009493	1	1	1	1	0	1	5
OG0009494	1	0	1	1	1	1	5
OG0009495	1	1	0	1	1	1	5
OG0009496	1	1	1	1	1	0	5
OG0009497	1	1	1	0	1	1	5
OG0009498	1	0	1	1	1	1	5
OG0009499	1	1	0	1	1	1	5
OG0009500	1	1	1	1	1	0	5
OG0009501	1	1	1	0	1	1	5
OG0009502	1	1	1	1	1	0	5
OG0009503	1	0	1	1	1	1	5
OG0009504	1	1	0	1	1	1	5
OG0009505	5	0	0	0	0	0	5
OG0009506	1	1	1	1	1	0	5
OG0009507	1	1	0	1	1	1	5
OG0009508	5	0	0	0	0	0	5
OG0009509	1	0	1	1	1	1	5
OG0009510	1	1	1	1	0	1	5
OG0009511	1	0	1	1	1	1	5
OG0009512	1	1	1	1	0	1	5
OG0009513	2	0	1	1	0	1	5
OG0009514	1	0	0	1	2	1	5
OG0009515	2	1	0	1	1	0	5
OG0009516	1	0	1	1	1	1	5
OG0009517	1	0	1	1	1	1	5
OG0009518	5	0	0	0	0	0	5
OG0009519	1	1	1	0	1	1	5
OG0009520	1	0	1	1	1	1	5
OG0009521	1	1	1	1	0	1	5
OG0009522	1	1	0	1	1	1	5
OG0009523	1	1	1	1	1	0	5
OG0009524	1	0	1	1	1	1	5
OG0009525	1	1	1	1	1	0	5
OG0009526	1	0	1	1	1	1	5
OG0009527	1	1	1	1	0	1	5
OG0009528	1	1	1	1	1	0	5
OG0009529	1	1	1	1	0	1	5
OG0009530	1	1	1	0	1	1	5
OG0009531	1	1	1	0	1	1	5
OG0009532	1	1	1	1	0	1	5
OG0009533	1	1	1	1	0	1	5
OG0009534	1	0	1	1	1	1	5
OG0009535	1	1	1	1	0	1	5
OG0009536	1	1	0	1	1	1	5
OG0009537	1	1	1	1	1	0	5
OG0009538	1	1	1	0	1	1	5
OG0009539	1	1	0	1	1	1	5
OG0009540	1	1	1	1	1	0	5
OG0009541	1	1	0	1	2	0	5
OG0009542	1	1	1	0	1	1	5
OG0009543	1	0	1	1	1	1	5
OG0009544	1	1	0	1	1	1	5
OG0009545	1	0	1	1	1	1	5
OG0009546	1	0	1	1	1	1	5
OG0009547	1	1	0	1	1	1	5
OG0009548	1	1	1	1	0	1	5
OG0009549	1	0	1	1	1	1	5
OG0009550	1	0	1	1	1	1	5
OG0009551	1	0	1	1	1	1	5
OG0009552	5	0	0	0	0	0	5
OG0009553	1	1	1	1	0	1	5
OG0009554	1	0	1	1	1	1	5
OG0009555	1	0	1	1	1	1	5
OG0009556	1	1	1	1	0	1	5
OG0009557	5	0	0	0	0	0	5
OG0009558	1	1	1	0	1	1	5
OG0009559	2	1	0	1	1	0	5
OG0009560	1	1	1	1	0	1	5
OG0009561	1	1	1	0	1	1	5
OG0009562	1	0	1	1	1	1	5
OG0009563	1	1	0	1	1	1	5
OG0009564	1	0	1	1	1	1	5
OG0009565	1	0	1	1	1	1	5
OG0009566	1	1	1	0	1	1	5
OG0009567	1	1	1	0	1	1	5
OG0009568	1	1	0	1	1	1	5
OG0009569	1	0	1	1	1	1	5
OG0009570	1	1	1	1	1	0	5
OG0009571	1	0	1	1	1	1	5
OG0009572	3	1	0	1	0	0	5
OG0009573	1	1	1	1	0	1	5
OG0009574	1	1	0	1	1	1	5
OG0009575	1	1	1	1	0	1	5
OG0009576	1	1	1	0	1	1	5
OG0009577	1	0	1	1	1	1	5
OG0009578	1	0	1	1	1	1	5
OG0009579	1	1	1	0	1	1	5
OG0009580	1	1	1	1	0	1	5
OG0009581	1	1	0	1	1	1	5
OG0009582	1	0	1	1	1	1	5
OG0009583	1	1	1	1	0	1	5
OG0009584	1	1	1	1	0	1	5
OG0009585	1	1	0	1	1	1	5
OG0009586	1	1	1	0	1	1	5
OG0009587	1	1	1	0	1	1	5
OG0009588	1	1	1	0	1	1	5
OG0009589	1	1	1	0	1	1	5
OG0009590	1	1	1	1	1	0	5
OG0009591	1	1	1	0	1	1	5
OG0009592	1	0	1	1	1	1	5
OG0009593	1	0	1	1	1	1	5
OG0009594	1	0	1	1	1	1	5
OG0009595	1	0	1	1	1	1	5
OG0009596	1	1	1	1	0	1	5
OG0009597	1	1	0	1	1	1	5
OG0009598	1	1	1	1	0	1	5
OG0009599	1	1	1	1	0	1	5
OG0009600	1	1	0	1	1	1	5
OG0009601	1	0	1	1	1	1	5
OG0009602	1	0	1	1	1	1	5
OG0009603	1	0	1	1	1	1	5
OG0009604	1	1	1	1	1	0	5
OG0009605	1	3	1	0	0	0	5
OG0009606	1	1	1	1	0	1	5
OG0009607	5	0	0	0	0	0	5
OG0009608	1	0	1	1	1	1	5
OG0009609	1	1	1	1	1	0	5
OG0009610	1	1	1	1	0	1	5
OG0009611	1	1	1	0	1	1	5
OG0009612	1	1	1	0	1	1	5
OG0009613	1	1	1	0	1	1	5
OG0009614	1	1	0	1	1	1	5
OG0009615	1	1	1	0	1	1	5
OG0009616	1	1	1	0	1	1	5
OG0009617	1	1	1	1	0	1	5
OG0009618	1	0	1	1	1	1	5
OG0009619	1	1	1	1	1	0	5
OG0009620	1	1	1	1	0	1	5
OG0009621	1	1	1	0	1	1	5
OG0009622	1	0	1	1	1	1	5
OG0009623	1	1	1	0	1	1	5
OG0009624	1	0	1	1	1	1	5
OG0009625	1	0	1	1	1	1	5
OG0009626	5	0	0	0	0	0	5
OG0009627	5	0	0	0	0	0	5
OG0009628	1	0	1	1	1	1	5
OG0009629	1	1	1	1	0	1	5
OG0009630	1	0	1	1	1	1	5
OG0009631	1	1	0	1	1	1	5
OG0009632	1	1	0	1	1	1	5
OG0009633	1	1	1	0	1	1	5
OG0009634	1	1	1	1	0	1	5
OG0009635	1	0	1	1	1	1	5
OG0009636	1	1	1	0	1	1	5
OG0009637	1	1	1	1	0	1	5
OG0009638	1	1	1	1	0	1	5
OG0009639	1	1	0	1	1	1	5
OG0009640	1	0	1	1	1	1	5
OG0009641	1	0	1	1	1	1	5
OG0009642	1	1	0	1	1	1	5
OG0009643	1	1	1	1	0	1	5
OG0009644	1	1	1	1	1	0	5
OG0009645	1	1	1	1	0	1	5
OG0009646	1	0	1	1	1	1	5
OG0009647	1	0	1	1	1	1	5
OG0009648	1	0	1	1	1	1	5
OG0009649	1	1	1	1	0	1	5
OG0009650	1	1	0	1	1	1	5
OG0009651	1	1	1	1	1	0	5
OG0009652	1	1	1	1	0	1	5
OG0009653	1	0	1	1	1	1	5
OG0009654	1	1	1	1	0	1	5
OG0009655	1	1	1	1	0	1	5
OG0009656	5	0	0	0	0	0	5
OG0009657	1	0	1	1	1	1	5
OG0009658	1	1	1	1	1	0	5
OG0009659	1	0	1	1	1	1	5
OG0009660	1	1	1	1	0	1	5
OG0009661	1	1	1	0	1	1	5
OG0009662	1	1	1	1	0	1	5
OG0009663	5	0	0	0	0	0	5
OG0009664	1	0	1	1	1	1	5
OG0009665	1	1	0	1	1	1	5
OG0009666	1	1	1	1	1	0	5
OG0009667	1	0	1	1	1	1	5
OG0009668	1	1	1	1	0	1	5
OG0009669	1	1	1	0	1	1	5
OG0009670	1	1	1	1	0	1	5
OG0009671	1	1	1	1	0	1	5
OG0009672	1	1	1	1	0	1	5
OG0009673	1	1	1	0	1	1	5
OG0009674	1	1	0	1	1	1	5
OG0009675	1	0	1	1	1	1	5
OG0009676	1	1	1	1	0	1	5
OG0009677	1	1	0	1	1	1	5
OG0009678	1	4	0	0	0	0	5
OG0009679	1	0	1	1	1	1	5
OG0009680	1	1	0	1	1	1	5
OG0009681	1	1	1	1	0	1	5
OG0009682	1	1	1	1	1	0	5
OG0009683	1	1	0	1	1	1	5
OG0009684	1	1	0	1	1	1	5
OG0009685	1	0	1	1	1	1	5
OG0009686	1	1	0	1	1	1	5
OG0009687	1	1	1	0	1	1	5
OG0009688	1	1	1	0	1	1	5
OG0009689	1	1	1	1	0	1	5
OG0009690	1	1	1	1	0	1	5
OG0009691	1	1	1	0	1	1	5
OG0009692	1	1	1	0	1	1	5
OG0009693	1	1	1	0	1	1	5
OG0009694	1	0	1	1	1	1	5
OG0009695	1	1	1	1	1	0	5
OG0009696	1	0	1	1	1	1	5
OG0009697	1	1	1	1	0	1	5
OG0009698	1	0	1	1	1	1	5
OG0009699	1	1	0	1	1	1	5
OG0009700	1	1	1	0	1	1	5
OG0009701	1	1	1	1	0	1	5
OG0009702	1	1	1	1	1	0	5
OG0009703	1	1	1	0	1	1	5
OG0009704	1	1	0	1	1	1	5
OG0009705	1	0	1	1	1	1	5
OG0009706	1	1	1	0	1	1	5
OG0009707	5	0	0	0	0	0	5
OG0009708	5	0	0	0	0	0	5
OG0009709	1	1	0	1	1	1	5
OG0009710	1	0	1	0	2	1	5
OG0009711	1	1	0	1	1	1	5
OG0009712	1	0	1	1	1	1	5
OG0009713	1	1	1	0	1	1	5
OG0009714	1	0	1	1	1	1	5
OG0009715	1	0	1	1	1	1	5
OG0009716	1	1	1	1	1	0	5
OG0009717	1	0	1	1	1	1	5
OG0009718	1	0	1	1	1	1	5
OG0009719	1	1	1	0	1	1	5
OG0009720	1	1	1	1	1	0	5
OG0009721	1	1	1	1	0	1	5
OG0009722	1	1	1	0	1	1	5
OG0009723	1	1	1	0	1	1	5
OG0009724	1	1	1	1	1	0	5
OG0009725	1	1	1	0	1	1	5
OG0009726	1	1	0	1	1	1	5
OG0009727	1	0	1	1	1	1	5
OG0009728	1	1	1	1	1	0	5
OG0009729	1	1	1	1	1	0	5
OG0009730	1	1	1	1	1	0	5
OG0009731	1	1	0	1	1	1	5
OG0009732	1	1	1	1	1	0	5
OG0009733	1	0	1	1	1	1	5
OG0009734	1	1	0	1	1	1	5
OG0009735	1	1	1	1	1	0	5
OG0009736	1	0	1	1	1	1	5
OG0009737	1	1	1	1	0	1	5
OG0009738	1	1	1	1	0	1	5
OG0009739	1	0	1	1	1	1	5
OG0009740	1	1	1	1	0	1	5
OG0009741	1	1	0	1	1	1	5
OG0009742	1	0	1	1	1	1	5
OG0009743	1	1	1	0	1	1	5
OG0009744	1	1	0	1	1	1	5
OG0009745	1	1	1	1	1	0	5
OG0009746	1	1	1	0	1	1	5
OG0009747	1	0	1	1	1	1	5
OG0009748	1	1	1	0	1	1	5
OG0009749	1	1	1	0	1	1	5
OG0009750	5	0	0	0	0	0	5
OG0009751	1	1	1	1	1	0	5
OG0009752	5	0	0	0	0	0	5
OG0009753	1	1	1	0	1	1	5
OG0009754	1	1	1	0	1	1	5
OG0009755	5	0	0	0	0	0	5
OG0009756	1	1	0	1	1	1	5
OG0009757	1	1	1	1	0	1	5
OG0009758	5	0	0	0	0	0	5
OG0009759	1	1	1	1	1	0	5
OG0009760	1	0	1	1	1	1	5
OG0009761	1	1	1	1	1	0	5
OG0009762	1	1	0	1	1	1	5
OG0009763	1	1	1	1	0	1	5
OG0009764	5	0	0	0	0	0	5
OG0009765	1	1	1	0	1	1	5
OG0009766	1	1	0	1	0	2	5
OG0009767	1	1	1	1	0	1	5
OG0009768	1	1	1	1	0	1	5
OG0009769	3	0	0	1	1	0	5
OG0009770	1	0	1	1	1	1	5
OG0009771	1	1	1	1	1	0	5
OG0009772	1	1	1	0	1	1	5
OG0009773	1	1	1	0	1	1	5
OG0009774	1	1	1	0	1	1	5
OG0009775	1	0	1	1	1	1	5
OG0009776	1	1	0	1	1	1	5
OG0009777	1	0	1	1	1	1	5
OG0009778	1	1	0	1	1	1	5
OG0009779	5	0	0	0	0	0	5
OG0009780	1	1	1	1	1	0	5
OG0009781	1	1	1	1	0	1	5
OG0009782	1	1	0	1	1	1	5
OG0009783	1	0	1	1	1	1	5
OG0009784	1	1	1	0	1	1	5
OG0009785	1	0	1	1	1	1	5
OG0009786	1	1	0	1	1	1	5
OG0009787	1	1	1	1	1	0	5
OG0009788	1	0	1	1	1	1	5
OG0009789	1	1	1	0	1	1	5
OG0009790	1	1	0	1	1	1	5
OG0009791	1	1	1	0	1	1	5
OG0009792	1	1	1	1	0	1	5
OG0009793	1	1	1	1	1	0	5
OG0009794	1	1	1	0	1	1	5
OG0009795	1	1	1	0	1	1	5
OG0009796	1	0	1	1	1	1	5
OG0009797	1	1	1	0	1	1	5
OG0009798	1	1	1	1	1	0	5
OG0009799	1	1	1	0	1	1	5
OG0009800	1	0	1	1	1	1	5
OG0009801	1	0	1	1	1	1	5
OG0009802	1	1	1	0	1	1	5
OG0009803	1	1	1	1	1	0	5
OG0009804	1	1	1	1	0	1	5
OG0009805	1	1	1	0	1	1	5
OG0009806	1	1	0	1	1	1	5
OG0009807	1	1	1	0	1	1	5
OG0009808	5	0	0	0	0	0	5
OG0009809	1	1	1	1	1	0	5
OG0009810	1	1	1	1	0	1	5
OG0009811	1	1	1	1	0	1	5
OG0009812	1	1	1	0	1	1	5
OG0009813	1	0	1	1	1	1	5
OG0009814	1	1	1	0	1	1	5
OG0009815	1	1	0	1	1	1	5
OG0009816	1	1	0	1	1	1	5
OG0009817	1	1	0	1	1	1	5
OG0009818	1	1	1	0	1	1	5
OG0009819	1	1	1	1	1	0	5
OG0009820	1	0	1	1	1	1	5
OG0009821	1	1	1	1	0	1	5
OG0009822	1	1	1	1	1	0	5
OG0009823	1	1	1	0	1	1	5
OG0009824	1	1	1	1	0	1	5
OG0009825	1	0	1	1	1	1	5
OG0009826	1	1	1	0	1	1	5
OG0009827	1	1	1	1	1	0	5
OG0009828	1	1	1	0	1	1	5
OG0009829	1	1	1	1	1	0	5
OG0009830	1	0	1	1	1	1	5
OG0009831	1	1	0	1	1	1	5
OG0009832	1	1	0	1	1	1	5
OG0009833	1	1	1	0	1	1	5
OG0009834	1	1	1	1	0	1	5
OG0009835	1	1	1	1	0	1	5
OG0009836	1	0	1	1	1	1	5
OG0009837	1	1	1	1	1	0	5
OG0009838	1	0	1	1	1	1	5
OG0009839	1	1	1	0	1	1	5
OG0009840	1	1	1	1	0	1	5
OG0009841	1	1	1	0	1	1	5
OG0009842	1	1	1	0	1	1	5
OG0009843	1	1	0	1	1	1	5
OG0009844	1	1	1	1	1	0	5
OG0009845	1	1	1	0	1	1	5
OG0009846	1	1	0	1	1	1	5
OG0009847	1	0	1	1	1	1	5
OG0009848	1	1	0	1	1	1	5
OG0009849	1	1	0	1	1	1	5
OG0009850	1	1	0	1	1	1	5
OG0009851	1	1	1	0	1	1	5
OG0009852	1	1	1	0	1	1	5
OG0009853	1	0	1	1	1	1	5
OG0009854	1	1	1	1	0	1	5
OG0009855	1	1	1	1	0	1	5
OG0009856	1	1	1	1	0	1	5
OG0009857	1	1	0	1	1	1	5
OG0009858	1	1	0	1	1	1	5
OG0009859	1	1	0	1	1	1	5
OG0009860	1	1	1	0	1	1	5
OG0009861	1	1	0	1	1	1	5
OG0009862	5	0	0	0	0	0	5
OG0009863	1	0	1	1	1	1	5
OG0009864	1	0	1	1	1	1	5
OG0009865	1	0	1	1	1	1	5
OG0009866	1	1	1	0	1	1	5
OG0009867	5	0	0	0	0	0	5
OG0009868	1	1	1	1	1	0	5
OG0009869	1	1	0	1	1	1	5
OG0009870	1	1	1	1	1	0	5
OG0009871	1	1	1	0	1	1	5
OG0009872	1	0	1	1	1	1	5
OG0009873	1	1	1	1	0	1	5
OG0009874	5	0	0	0	0	0	5
OG0009875	1	1	1	0	1	1	5
OG0009876	1	1	1	0	1	1	5
OG0009877	1	1	0	1	1	1	5
OG0009878	1	1	1	1	1	0	5
OG0009879	1	1	1	0	1	1	5
OG0009880	1	1	1	1	1	0	5
OG0009881	1	0	1	1	1	1	5
OG0009882	1	0	1	1	1	1	5
OG0009883	1	1	0	1	1	1	5
OG0009884	1	1	0	1	1	1	5
OG0009885	1	0	1	1	1	1	5
OG0009886	1	0	1	1	1	1	5
OG0009887	1	1	1	1	1	0	5
OG0009888	1	1	1	1	0	1	5
OG0009889	1	1	1	1	0	1	5
OG0009890	1	0	1	1	1	1	5
OG0009891	1	1	1	1	0	1	5
OG0009892	1	1	1	1	0	1	5
OG0009893	1	1	1	1	0	1	5
OG0009894	1	1	1	0	1	1	5
OG0009895	1	0	1	1	1	1	5
OG0009896	1	1	1	1	0	1	5
OG0009897	1	0	1	1	1	1	5
OG0009898	1	1	1	1	0	1	5
OG0009899	1	1	1	0	1	1	5
OG0009900	1	0	1	1	1	1	5
OG0009901	1	0	1	1	1	1	5
OG0009902	1	1	0	1	1	1	5
OG0009903	1	0	1	1	1	1	5
OG0009904	1	1	0	1	1	1	5
OG0009905	1	1	1	0	1	1	5
OG0009906	1	1	1	1	0	1	5
OG0009907	1	1	1	0	1	1	5
OG0009908	1	0	1	1	1	1	5
OG0009909	1	0	1	1	1	1	5
OG0009910	1	1	0	1	1	1	5
OG0009911	1	1	0	1	1	1	5
OG0009912	1	0	1	1	1	1	5
OG0009913	1	1	1	1	1	0	5
OG0009914	1	1	1	1	0	1	5
OG0009915	1	1	1	1	1	0	5
OG0009916	1	0	1	1	1	1	5
OG0009917	1	1	1	0	1	1	5
OG0009918	1	0	1	1	1	1	5
OG0009919	1	0	1	1	1	1	5
OG0009920	1	1	1	1	0	1	5
OG0009921	1	1	1	0	1	1	5
OG0009922	1	0	1	1	1	1	5
OG0009923	1	1	1	1	0	1	5
OG0009924	1	0	1	1	1	1	5
OG0009925	1	1	0	1	1	1	5
OG0009926	1	1	1	0	1	1	5
OG0009927	1	0	1	1	1	1	5
OG0009928	1	0	1	1	1	1	5
OG0009929	1	0	1	1	1	1	5
OG0009930	1	1	1	0	1	1	5
OG0009931	1	1	1	0	1	1	5
OG0009932	1	1	1	1	0	1	5
OG0009933	1	0	1	1	1	1	5
OG0009934	1	1	1	0	1	1	5
OG0009935	1	0	1	1	1	1	5
OG0009936	1	0	1	1	1	1	5
OG0009937	1	0	1	1	1	1	5
OG0009938	1	1	1	1	1	0	5
OG0009939	1	1	1	0	1	1	5
OG0009940	1	1	1	1	0	1	5
OG0009941	1	1	1	1	1	0	5
OG0009942	1	1	0	1	1	1	5
OG0009943	1	0	1	1	1	1	5
OG0009944	1	1	1	1	0	1	5
OG0009945	1	0	1	1	1	1	5
OG0009946	1	1	0	1	1	1	5
OG0009947	1	1	1	0	1	1	5
OG0009948	1	1	1	1	0	1	5
OG0009949	1	0	1	1	1	1	5
OG0009950	1	0	1	1	1	1	5
OG0009951	1	1	1	1	0	1	5
OG0009952	1	0	1	1	1	1	5
OG0009953	1	1	1	1	1	0	5
OG0009954	1	1	1	0	1	1	5
OG0009955	1	1	1	1	1	0	5
OG0009956	1	1	1	0	1	1	5
OG0009957	1	0	1	1	1	1	5
OG0009958	1	1	0	1	1	1	5
OG0009959	1	1	1	1	0	1	5
OG0009960	1	0	1	1	1	1	5
OG0009961	1	0	1	1	1	1	5
OG0009962	1	1	1	0	1	1	5
OG0009963	1	0	1	1	1	1	5
OG0009964	1	1	1	1	1	0	5
OG0009965	1	0	2	1	0	1	5
OG0009966	1	1	1	0	1	1	5
OG0009967	1	0	1	1	1	1	5
OG0009968	1	1	1	1	0	1	5
OG0009969	1	0	1	1	1	1	5
OG0009970	1	1	1	0	1	1	5
OG0009971	1	1	1	0	1	1	5
OG0009972	1	1	1	0	1	1	5
OG0009973	1	1	1	0	1	1	5
OG0009974	1	1	1	1	0	1	5
OG0009975	1	2	0	0	2	0	5
OG0009976	1	1	1	1	1	0	5
OG0009977	1	1	1	1	0	1	5
OG0009978	1	0	2	0	1	1	5
OG0009979	1	1	1	1	1	0	5
OG0009980	1	0	1	1	1	1	5
OG0009981	2	1	0	0	2	0	5
OG0009982	1	1	1	1	0	1	5
OG0009983	1	0	1	1	1	1	5
OG0009984	1	0	1	1	1	1	5
OG0009985	1	1	1	1	1	0	5
OG0009986	1	0	1	1	1	1	5
OG0009987	1	1	0	1	1	1	5
OG0009988	1	1	0	1	1	1	5
OG0009989	1	1	1	1	0	1	5
OG0009990	1	1	0	1	1	1	5
OG0009991	1	0	1	1	1	1	5
OG0009992	1	1	1	0	1	1	5
OG0009993	1	1	0	1	1	1	5
OG0009994	1	1	1	0	1	1	5
OG0009995	1	1	1	0	1	1	5
OG0009996	1	1	1	1	1	0	5
OG0009997	1	1	1	1	0	1	5
OG0009998	1	1	1	1	0	1	5
OG0009999	1	1	1	0	1	1	5
OG0010000	1	1	1	0	1	1	5
OG0010001	1	1	0	1	1	1	5
OG0010002	1	1	1	1	0	1	5
OG0010003	1	1	1	0	1	1	5
OG0010004	1	1	1	1	0	1	5
OG0010005	1	1	1	1	0	1	5
OG0010006	2	0	1	0	1	1	5
OG0010007	1	1	1	0	1	1	5
OG0010008	1	1	1	0	1	1	5
OG0010009	1	1	1	0	1	1	5
OG0010010	1	1	0	1	1	1	5
OG0010011	1	0	0	0	4	0	5
OG0010012	1	0	1	1	1	1	5
OG0010013	1	0	1	1	1	1	5
OG0010014	1	1	0	1	1	1	5
OG0010015	1	1	1	1	0	1	5
OG0010016	1	1	0	1	1	1	5
OG0010017	1	1	1	1	0	1	5
OG0010018	1	1	1	0	1	1	5
OG0010019	1	1	1	1	0	1	5
OG0010020	1	0	1	1	1	1	5
OG0010021	1	1	2	0	0	1	5
OG0010022	1	1	1	0	1	1	5
OG0010023	0	1	1	1	1	1	5
OG0010024	0	3	1	0	0	1	5
OG0010025	0	1	1	1	1	1	5
OG0010026	0	1	1	1	1	1	5
OG0010027	0	1	2	1	0	1	5
OG0010028	0	1	1	1	1	1	5
OG0010029	0	5	0	0	0	0	5
OG0010030	0	1	1	1	1	1	5
OG0010031	0	1	1	1	1	1	5
OG0010032	0	3	0	0	2	0	5
OG0010033	0	1	1	1	1	1	5
OG0010034	0	1	1	1	1	1	5
OG0010035	0	4	0	0	1	0	5
OG0010036	0	5	0	0	0	0	5
OG0010037	0	1	1	1	1	1	5
OG0010038	0	1	1	1	1	1	5
OG0010039	0	1	1	1	1	1	5
OG0010040	0	1	1	1	1	1	5
OG0010041	0	1	1	1	1	1	5
OG0010042	0	1	1	1	1	1	5
OG0010043	0	5	0	0	0	0	5
OG0010044	0	1	1	1	1	1	5
OG0010045	0	1	1	1	1	1	5
OG0010046	0	2	1	1	0	1	5
OG0010047	0	1	1	1	1	1	5
OG0010048	0	1	1	1	1	1	5
OG0010049	0	1	1	1	1	1	5
OG0010050	0	1	2	1	1	0	5
OG0010051	0	1	1	1	1	1	5
OG0010052	0	1	1	1	1	1	5
OG0010053	0	1	1	1	1	1	5
OG0010054	0	1	1	1	1	1	5
OG0010055	0	1	1	1	1	1	5
OG0010056	0	1	1	1	1	1	5
OG0010057	0	1	1	1	1	1	5
OG0010058	0	1	1	1	1	1	5
OG0010059	0	2	0	2	1	0	5
OG0010060	0	1	1	1	1	1	5
OG0010061	0	1	1	1	1	1	5
OG0010062	0	1	1	1	1	1	5
OG0010063	0	1	1	1	1	1	5
OG0010064	0	1	1	1	1	1	5
OG0010065	0	1	1	2	1	0	5
OG0010066	0	1	1	1	1	1	5
OG0010067	0	1	1	1	1	1	5
OG0010068	0	1	1	1	1	1	5
OG0010069	0	1	1	1	1	1	5
OG0010070	0	1	0	0	3	1	5
OG0010071	0	1	1	1	1	1	5
OG0010072	0	2	1	1	0	1	5
OG0010073	0	1	1	1	1	1	5
OG0010074	0	1	1	1	1	1	5
OG0010075	0	3	1	0	0	1	5
OG0010076	0	1	1	1	1	1	5
OG0010077	0	1	1	1	1	1	5
OG0010078	0	1	1	1	1	1	5
OG0010079	0	1	0	1	3	0	5
OG0010080	0	1	3	0	1	0	5
OG0010081	0	1	1	1	1	1	5
OG0010082	0	1	1	1	1	1	5
OG0010083	0	1	1	1	1	1	5
OG0010084	0	1	0	1	2	1	5
OG0010085	0	1	1	1	1	1	5
OG0010086	0	1	1	1	1	1	5
OG0010087	0	1	1	1	1	1	5
OG0010088	0	1	1	1	1	1	5
OG0010089	0	1	1	1	1	1	5
OG0010090	0	1	1	1	1	1	5
OG0010091	0	1	1	1	1	1	5
OG0010092	0	3	1	0	1	0	5
OG0010093	0	1	1	1	1	1	5
OG0010094	0	1	1	1	1	1	5
OG0010095	0	1	1	1	1	1	5
OG0010096	0	1	1	1	1	1	5
OG0010097	0	1	1	1	1	1	5
OG0010098	0	1	1	1	1	1	5
OG0010099	0	1	1	1	1	1	5
OG0010100	0	4	0	0	1	0	5
OG0010101	0	1	1	1	1	1	5
OG0010102	0	1	1	0	2	1	5
OG0010103	0	1	1	1	1	1	5
OG0010104	0	1	1	1	1	1	5
OG0010105	0	1	1	1	1	1	5
OG0010106	0	1	2	0	1	1	5
OG0010107	0	1	1	1	1	1	5
OG0010108	0	1	1	1	1	1	5
OG0010109	0	1	1	1	1	1	5
OG0010110	0	1	1	1	1	1	5
OG0010111	0	1	0	3	0	1	5
OG0010112	0	2	1	1	0	1	5
OG0010113	0	1	1	1	1	1	5
OG0010114	0	1	1	1	1	1	5
OG0010115	0	1	0	0	4	0	5
OG0010116	0	5	0	0	0	0	5
OG0010117	0	2	2	0	0	1	5
OG0010118	0	1	1	1	1	1	5
OG0010119	0	1	2	0	0	2	5
OG0010120	0	1	1	1	1	1	5
OG0010121	0	1	1	1	1	1	5
OG0010122	0	5	0	0	0	0	5
OG0010123	0	1	1	1	1	1	5
OG0010124	0	1	1	1	1	1	5
OG0010125	0	1	1	1	1	1	5
OG0010126	0	1	1	1	1	1	5
OG0010127	0	2	1	1	1	0	5
OG0010128	0	3	0	1	1	0	5
OG0010129	0	2	1	0	1	1	5
OG0010130	0	1	1	1	1	1	5
OG0010131	0	1	1	1	1	1	5
OG0010132	0	1	1	1	1	1	5
OG0010133	0	1	1	1	1	1	5
OG0010134	0	5	0	0	0	0	5
OG0010135	0	2	0	1	2	0	5
OG0010136	0	1	1	1	1	1	5
OG0010137	0	1	1	1	1	1	5
OG0010138	0	1	1	1	1	1	5
OG0010139	0	1	1	1	1	1	5
OG0010140	0	1	1	1	1	1	5
OG0010141	0	1	1	0	1	2	5
OG0010142	0	1	1	1	1	1	5
